131694648518569009_camera -18.23423 LeftLane
131694648519429058_camera -6.453589 LeftLane
131694648520339110_camera 0 LeftLane
131694648521209160_camera 0 LeftLane
131694648522079210_camera 0 LeftLane
131694648522959260_camera 0 LeftLane
131694648523829310_camera 0 LeftLane
131694648524789365_camera 0 LeftLane
131694648525659415_camera 0 LeftLane
131694648526529464_camera 0 LeftLane
131694648527389514_camera 0 LeftLane
131694648528269564_camera 0 LeftLane
131694648529289622_camera 0 LeftLane
131694648530169673_camera -11.81849 LeftLane
131694648531029722_camera -23.48174 LeftLane
131694648531909772_camera -30.60576 LeftLane
131694648532769821_camera -18.72836 LeftLane
131694648533639871_camera -7.116479 LeftLane
131694648534529922_camera -8.735654 LeftLane
131694648535399972_camera -20.73326 LeftLane
131694648536290023_camera -28.05878 LeftLane
131694648537160072_camera -16.11471 LeftLane
131694648538040123_camera -4.360126 LeftLane
131694648538920173_camera 0 LeftLane
131694648539820225_camera 0 LeftLane
131694648540700275_camera 0 LeftLane
131694648541560324_camera 0 LeftLane
131694648542430374_camera 0 LeftLane
131694648543300424_camera -6.70941 LeftLane
131694648544210476_camera -18.60388 LeftLane
131694648545090526_camera -17.43627 LeftLane
131694648545960576_camera -5.625322 LeftLane
131694648546840626_camera 0 LeftLane
131694648547710676_camera 0 LeftLane
131694648548590726_camera -11.95238 LeftLane
131694648549470777_camera -23.65233 LeftLane
131694648550360827_camera -11.49411 LeftLane
131694648551230877_camera 0 LeftLane
131694648552130929_camera 0 LeftLane
131694648553000978_camera 0 LeftLane
131694648553871028_camera 0 LeftLane
131694648554771080_camera 0 LeftLane
131694648557581240_camera 0 LeftLane
131694648558441290_camera 0 LeftLane
131694648559311339_camera 0 LeftLane
131694648560181389_camera 0 LeftLane
131694648561071440_camera -12.02837 LeftLane
131694648561971492_camera -15.27104 LeftLane
131694648562841541_camera -3.530801 LeftLane
131694648563701590_camera 0 LeftLane
131694648564561640_camera -4.472903 LeftLane
131694648565431689_camera -16.18415 LeftLane
131694648566321740_camera -4.210927 LeftLane
131694648567181790_camera 0 LeftLane
131694648568041839_camera 0 LeftLane
131694648568931890_camera -2.928214 LeftLane
131694648569791939_camera 0 LeftLane
131694648570651988_camera 0 LeftLane
131694648571522038_camera -8.94769 LeftLane
131694648572432090_camera -16.2041 LeftLane
131694648573302140_camera -3.796049 LeftLane
131694648574152188_camera -6.709077 LeftLane
131694648575042239_camera -13.8577 LeftLane
131694648575912289_camera -1.990827 LeftLane
131694648576772338_camera 0 LeftLane
131694648577652388_camera -11.88605 LeftLane
131694648578522438_camera -14.6363 LeftLane
131694648579382487_camera -2.987902 LeftLane
131694648580272538_camera -14.84125 LeftLane
131694648581272595_camera -15.17993 LeftLane
131694648582142645_camera -12.53436 LeftLane
131694648583012695_camera -15.30695 LeftLane
131694648583872744_camera -3.654784 LeftLane
131694648584732793_camera -6.709632 LeftLane
131694648585622844_camera 0 LeftLane
131694648586502895_camera 0 LeftLane
131694648587372944_camera -2.236839 LeftLane
131694648588242994_camera -9.55017 LeftLane
131694648589103043_camera 0 LeftLane
131694648589963093_camera 0 LeftLane
131694648590853143_camera -11.89497 LeftLane
131694648591733194_camera -5.959898 LeftLane
131694648592603244_camera 0 LeftLane
131694648593483294_camera -11.95111 LeftLane
131694648594363344_camera -15.18043 LeftLane
131694648595213393_camera -3.46103 LeftLane
131694648596093443_camera -6.709355 LeftLane
131694648596973494_camera -18.82728 LeftLane
131694648597843543_camera -7.043599 LeftLane
131694648598703592_camera 0 LeftLane
131694648599573642_camera -11.81732 LeftLane
131694648600453693_camera -0.03718782 LeftLane
131694648601453750_camera -5.422095 LeftLane
131694648602323800_camera -18.03981 LeftLane
131694648603223851_camera -6.045914 LeftLane
131694648604083900_camera 0 LeftLane
131694648604953950_camera -11.82309 LeftLane
131694648605824000_camera -14.42814 LeftLane
131694648606834058_camera -9.598109 LeftLane
131694648607724108_camera -8.119814 LeftLane
131694648608574157_camera 0 LeftLane
131694648609444207_camera 0 LeftLane
131694648610304256_camera -8.946637 LeftLane
131694648611164305_camera -7.128945 LeftLane
131694648612034355_camera 0 LeftLane
131694648612914405_camera -4.473125 LeftLane
131694648613784455_camera -16.26734 LeftLane
131694648614664505_camera -4.469357 LeftLane
131694648615544556_camera -2.235454 LeftLane
131694648616464608_camera -9.765036 LeftLane
131694648617334658_camera 0 LeftLane
131694648618214708_camera -6.70952 LeftLane
131694648619074758_camera -18.39184 LeftLane
131694648619954808_camera -6.598458 LeftLane
131694648620824858_camera -8.191196 LeftLane
131694648621754911_camera 0 LeftLane
131694648626045156_camera -45 LeftLane
131694648626935207_camera -33.17159 LeftLane
131694648627815258_camera -20.9947 LeftLane
131694648628685307_camera -9.571747 LeftLane
131694648629585359_camera -21.77724 LeftLane
131694648630445408_camera -24.55753 LeftLane
131694648631325458_camera -12.60853 LeftLane
131694648632195508_camera -1.003853 LeftLane
131694648633065558_camera 0 LeftLane
131694648633935608_camera 0 LeftLane
131694648634815658_camera 0 LeftLane
131694648635695708_camera 0 LeftLane
131694648636605760_camera 0 LeftLane
131694648637485811_camera 0 LeftLane
131694648638345860_camera 0 LeftLane
131694648639205909_camera 0 LeftLane
131694648640075959_camera 0 LeftLane
131694648640976010_camera -11.98104 LeftLane
131694648641856061_camera -10.63991 LeftLane
131694648642726110_camera 0 LeftLane
131694648643606161_camera 0 LeftLane
131694648644516213_camera -12.33529 LeftLane
131694648645406264_camera -0.1223129 LeftLane
131694648646276313_camera 0 LeftLane
131694648647156364_camera 0 LeftLane
131694648648036414_camera -11.88887 LeftLane
131694648648916464_camera -19.14385 LeftLane
131694648649766513_camera -7.379283 LeftLane
131694648650626562_camera 0 LeftLane
131694648651486611_camera -2.236562 LeftLane
131694648652406664_camera -14.2115 LeftLane
131694648653336717_camera -1.24137 LeftLane
131694648654186766_camera 0 LeftLane
131694648655156821_camera 0 LeftLane
131694648656126877_camera 0 LeftLane
131694648656986926_camera 0 LeftLane
131694648657866976_camera 0 LeftLane
131694648660207110_camera -13.67093 LeftLane
131694648661057159_camera -2.055946 LeftLane
131694648661907208_camera 0 LeftLane
131694648662757256_camera 0 LeftLane
131694648663627306_camera -4.47318 LeftLane
131694648664497356_camera -16.07193 LeftLane
131694648665387407_camera -3.895473 LeftLane
131694648666247456_camera 0 LeftLane
131694648667127506_camera -11.98082 LeftLane
131694648667997556_camera -14.5974 LeftLane
131694648668867606_camera -2.860214 LeftLane
131694648669717654_camera -6.709466 LeftLane
131694648670587704_camera -4.834802 LeftLane
131694648671447753_camera 0 LeftLane
131694648672327804_camera -11.80197 LeftLane
131694648673207854_camera 0 LeftLane
131694648674077904_camera -4.472903 LeftLane
131694648674947953_camera -16.30669 LeftLane
131694648675838004_camera -8.876642 LeftLane
131694648676698053_camera -20.6059 LeftLane
131694648677588104_camera -32.26682 LeftLane
131694648678458154_camera -44.25611 LeftLane
131694648679318203_camera -38.28971 LeftLane
131694648680168252_camera -26.64441 LeftLane
131694648681048302_camera -15.0195 LeftLane
131694648681928353_camera -3.092334 LeftLane
131694648682798402_camera 0 LeftLane
131694648683678453_camera 0 LeftLane
131694648684568504_camera -6.708855 LeftLane
131694648685448554_camera -14.14461 LeftLane
131694648686308603_camera -2.230853 LeftLane
131694648687178653_camera 0 LeftLane
131694648688258715_camera 0 LeftLane
131694648689108763_camera 0 LeftLane
131694648690018815_camera 0 LeftLane
131694648690888865_camera 0 LeftLane
131694648691758915_camera 0 LeftLane
131694648692618964_camera 0 LeftLane
131694648693539017_camera -6.708745 LeftLane
131694648694429068_camera -14.61347 LeftLane
131694648695289117_camera -2.654767 LeftLane
131694648696149166_camera 0 LeftLane
131694648697019216_camera 0 LeftLane
131694648697879265_camera -6.70941 LeftLane
131694648698749315_camera -18.4885 LeftLane
131694648699629365_camera -6.701266 LeftLane
131694648700499415_camera 0 LeftLane
131694648701359464_camera -4.473014 LeftLane
131694648702229514_camera -16.21197 LeftLane
131694648703119565_camera -4.338563 LeftLane
131694648704009616_camera 0 LeftLane
131694648704879665_camera 0 LeftLane
131694648705749715_camera -4.473069 LeftLane
131694648706619765_camera -16.12286 LeftLane
131694648707499815_camera -4.101418 LeftLane
131694648708369865_camera 0 LeftLane
131694648709239915_camera 0 LeftLane
131694648710119965_camera -11.93903 LeftLane
131694648711000015_camera -23.605 LeftLane
131694648711870065_camera -11.63843 LeftLane
131694648712730114_camera -0.004323889 LeftLane
131694648713680169_camera 0 LeftLane
131694648714560219_camera 0 LeftLane
131694648715440269_camera -2.236341 LeftLane
131694648716300319_camera -14.10942 LeftLane
131694648717180369_camera -2.349397 LeftLane
131694648718050419_camera 0 LeftLane
131694648718920468_camera 0 LeftLane
131694648719780518_camera 0 LeftLane
131694648720650567_camera 0 LeftLane
131694648721510617_camera 0 LeftLane
131694648722380666_camera 0 LeftLane
131694648723250716_camera 0 LeftLane
131694648724140767_camera -11.8626 LeftLane
131694648725020817_camera -23.77237 LeftLane
131694648725900868_camera -35.59906 LeftLane
131694648726770917_camera -34.0858 LeftLane
131694648727640967_camera -22.35338 LeftLane
131694648728511017_camera -10.56337 LeftLane
131694648729401068_camera 0 LeftLane
131694648730301119_camera -12.41853 LeftLane
131694648731171169_camera -24.11465 LeftLane
131694648732071221_camera -12.05175 LeftLane
131694648732941270_camera -0.2228986 LeftLane
131694648733831321_camera 0 LeftLane
131694648734711372_camera 0 LeftLane
131694648735611423_camera 0 LeftLane
131694648736491473_camera 0 LeftLane
131694648737381524_camera 0 LeftLane
131694648738251574_camera 0 LeftLane
131694648739131624_camera 0 LeftLane
131694648740011675_camera 0 LeftLane
131694648740911726_camera -2.236562 LeftLane
131694648741781776_camera -14.21721 LeftLane
131694648742651826_camera -26.0408 LeftLane
131694648743551877_camera -14.00152 LeftLane
131694648744431928_camera -2.087538 LeftLane
131694648745301977_camera 0 LeftLane
131694648746182028_camera 0 LeftLane
131694648747072079_camera 0 LeftLane
131694648747962130_camera 0 LeftLane
131694648748842180_camera 0 LeftLane
131694648749732231_camera 0 LeftLane
131694648750612281_camera 0 LeftLane
131694648751492331_camera 0 LeftLane
131694648752372382_camera 0 LeftLane
131694648753252432_camera 0 LeftLane
131694648754132482_camera -12.03202 LeftLane
131694648755062536_camera -23.8693 LeftLane
131694648755942586_camera -36.36409 LeftLane
131694648756822636_camera -45 LeftLane
131694648757722688_camera -32.81258 LeftLane
131694648758622739_camera -20.96804 LeftLane
131694648759512790_camera -8.819519 LeftLane
131694648760412842_camera 0 LeftLane
131694648761292892_camera 0 LeftLane
131694648762182943_camera 0 LeftLane
131694648763062993_camera 0 LeftLane
131694648763953044_camera 0 LeftLane
131694648765013105_camera 0 LeftLane
131694648765893155_camera 0 LeftLane
131694648766773205_camera 0 LeftLane
131694648767653256_camera 0 LeftLane
131694648768553307_camera 0 LeftLane
131694648769433358_camera 0 LeftLane
131694648770333409_camera 0 LeftLane
131694648771223460_camera 0 LeftLane
131694648772173514_camera -2.236285 LeftLane
131694648773053565_camera -14.96251 LeftLane
131694648773943616_camera -18.16534 LeftLane
131694648774833667_camera -6.311988 LeftLane
131694648775733718_camera 0 LeftLane
131694648776633769_camera 0 LeftLane
131694648777533821_camera 0 LeftLane
131694648778423872_camera 0 LeftLane
131694648779333924_camera 0 LeftLane
131694648780213974_camera 0 LeftLane
131694648781104025_camera 0 LeftLane
131694648782014077_camera -12.28325 LeftLane
131694648782884127_camera -24.18841 LeftLane
131694648783774178_camera -36.06487 LeftLane
131694648784684230_camera -30.3685 LeftLane
131694648785584281_camera -18.35089 LeftLane
131694648786524335_camera -5.89517 LeftLane
131694648787414386_camera 0 LeftLane
131694648788314438_camera 0 LeftLane
131694648789194488_camera 0 LeftLane
131694648790104540_camera 0 LeftLane
131694648790994591_camera 0 LeftLane
131694648791884642_camera 0 LeftLane
131694648792764692_camera 0 LeftLane
131694648793654743_camera 0 LeftLane
131694648794544794_camera 0 LeftLane
131694648795464847_camera 0 LeftLane
131694648796354897_camera 0 LeftLane
131694648797244948_camera 0 LeftLane
131694648798155000_camera -12.18271 LeftLane
131694648799075053_camera -24.37513 LeftLane
131694648799965104_camera -27.86143 LeftLane
131694648800895157_camera -15.67234 LeftLane
131694648801785208_camera -3.282855 LeftLane
131694648802695260_camera 0 LeftLane
131694648803595312_camera 0 LeftLane
131694648804495363_camera 0 LeftLane
131694648805395415_camera 0 LeftLane
131694648806325468_camera 0 LeftLane
131694648807215519_camera -6.709632 LeftLane
131694648808115570_camera -18.7907 LeftLane
131694648809035623_camera -6.480799 LeftLane
131694648809925674_camera 0 LeftLane
131694648810855727_camera -2.236341 LeftLane
131694648811805781_camera -15.04165 LeftLane
131694648812755836_camera -27.78378 LeftLane
131694648813675888_camera -15.01915 LeftLane
131694648814565939_camera -2.827016 LeftLane
131694648815475991_camera 0 LeftLane
131694648816376043_camera 0 LeftLane
131694648817306096_camera -12.72578 LeftLane
131694648818206147_camera -24.81738 LeftLane
131694648819116199_camera -23.58155 LeftLane
131694648820006250_camera -11.3805 LeftLane
131694648820916302_camera 0 LeftLane
131694648821816354_camera 0 LeftLane
131694648822726406_camera 0 LeftLane
131694648823616457_camera 0 LeftLane
131694648824506508_camera 0 LeftLane
131694648825416560_camera 0 LeftLane
131694648826426617_camera 0 LeftLane
131694648827326669_camera 0 LeftLane
131694648828236721_camera 0 LeftLane
131694648829126772_camera 0 LeftLane
131694648830036824_camera -12.23365 LeftLane
131694648830936875_camera -24.36521 LeftLane
131694648831836927_camera -36.59042 LeftLane
131694648832746979_camera -24.25225 LeftLane
131694648833667032_camera -11.9674 LeftLane
131694648834557083_camera 0 LeftLane
131694648835447133_camera 0 LeftLane
131694648836337184_camera 0 LeftLane
131694648837237236_camera 0 LeftLane
131694648838137287_camera 0 LeftLane
131694648839067340_camera 0 LeftLane
131694648839977393_camera 0 LeftLane
131694648840887445_camera -4.472847 LeftLane
131694648841827498_camera -16.75621 LeftLane
131694648842737550_camera -24.95173 LeftLane
131694648843627601_camera -12.71902 LeftLane
131694648844547654_camera -0.4298438 LeftLane
131694648845437705_camera 0 LeftLane
131694648846347757_camera 0 LeftLane
131694648847237808_camera 0 LeftLane
131694648848137859_camera 0 LeftLane
131694648849047911_camera 0 LeftLane
131694648849957963_camera 0 LeftLane
131694648850858015_camera 0 LeftLane
131694648851778067_camera -6.709576 LeftLane
131694648852678119_camera -18.9583 LeftLane
131694648853598172_camera -6.372341 LeftLane
131694648854488223_camera 0 LeftLane
131694648855428276_camera 0 LeftLane
131694648856328328_camera 0 LeftLane
131694648857228379_camera 0 LeftLane
131694648858148432_camera -12.31827 LeftLane
131694648859058484_camera -24.5819 LeftLane
131694648859968536_camera -27.93048 LeftLane
131694648860888589_camera -15.47421 LeftLane
131694648861798641_camera -3.244333 LeftLane
131694648862698692_camera 0 LeftLane
131694648863608744_camera 0 LeftLane
131694648864508796_camera 0 LeftLane
131694648865408847_camera 0 LeftLane
131694648866318899_camera 0 LeftLane
131694648867228951_camera 0 LeftLane
131694648868129003_camera 0 LeftLane
131694648869039055_camera -2.237837 LeftLane
131694648869949107_camera -14.61558 LeftLane
131694648870849158_camera -26.89666 LeftLane
131694648871769211_camera -39.42271 LeftLane
131694648872689264_camera -27.11314 LeftLane
131694648873589315_camera -14.9721 LeftLane
131694648874489367_camera -2.764837 LeftLane
131694648875399419_camera 0 LeftLane
131694648876299470_camera 0 LeftLane
131694648877219523_camera 0 LeftLane
131694648878119574_camera 0 LeftLane
131694648879019626_camera 0 LeftLane
131694648879929678_camera 0 LeftLane
131694648880839730_camera 0 LeftLane
131694648881739781_camera 0 LeftLane
131694648882649833_camera 0 LeftLane
131694648883549885_camera -6.710408 LeftLane
131694648884449936_camera -18.95103 LeftLane
131694648885359988_camera -6.644345 LeftLane
131694648886260040_camera 0 LeftLane
131694648887150091_camera 0 LeftLane
131694648917071802_camera -36.05358 LeftLane
131694648917961853_camera -24.04628 LeftLane
131694648918851904_camera -12.02063 LeftLane
131694648919751955_camera 0 LeftLane
131694648920662007_camera -12.30298 LeftLane
131694648921542058_camera -24.31112 LeftLane
131694648922462110_camera -11.91342 LeftLane
131694648923342161_camera -0.002993178 LeftLane
131694648924232212_camera 0 LeftLane
131694648925122263_camera 0 LeftLane
131694648926012313_camera 0 LeftLane
131694648926902364_camera 0 LeftLane
131694648927802416_camera 0 LeftLane
131694648928682466_camera 0 LeftLane
131694648929572517_camera 0 LeftLane
131694648933742756_camera -36.05369 LeftLane
131694648934632807_camera -24.03042 LeftLane
131694648935512857_camera -12.02921 LeftLane
131694648938423023_camera -45 LeftLane
131694648939803102_camera -26.32618 LeftLane
131694648940693153_camera -14.30839 LeftLane
131694648941573203_camera -2.343705 LeftLane
131694648942453254_camera 0 LeftLane
131694648943343305_camera 0 LeftLane
131694648944243356_camera 0 LeftLane
131694648945133407_camera 0 LeftLane
131694648946023458_camera 0 LeftLane
131694648946903508_camera 0 LeftLane
131694648947793559_camera 0 LeftLane
131694648948693611_camera 0 LeftLane
131694648949573661_camera 0 LeftLane
131694648950653723_camera 0 LeftLane
131694648951543774_camera 0 LeftLane
131694648952433825_camera 0 LeftLane
131694648953313875_camera 0 LeftLane
131694648954213926_camera 0 LeftLane
131694648955083976_camera 0 LeftLane
131694648955974027_camera 0 LeftLane
131694648956854078_camera 0 LeftLane
131694648957744128_camera 0 LeftLane
131694648958624179_camera 0 LeftLane
131694648959524230_camera 0 LeftLane
131694648960414281_camera 0 LeftLane
131694648961304332_camera 0 LeftLane
131694648962184382_camera 0 LeftLane
131694648963064433_camera 0 LeftLane
131694648963944483_camera 0 LeftLane
131694648964834534_camera 0 LeftLane
131694648965724585_camera 0 LeftLane
131694648966624636_camera -12.20106 LeftLane
131694648967504687_camera -24.08384 LeftLane
131694648968394738_camera -36.08305 LeftLane
131694648969284788_camera -30.08658 LeftLane
131694648970184840_camera -17.88513 LeftLane
131694648971054890_camera -5.940342 LeftLane
131694648971934940_camera 0 LeftLane
131694648972824991_camera 0 LeftLane
131694648973725042_camera -12.2383 LeftLane
131694648974605093_camera -24.18525 LeftLane
131694648975485143_camera -35.99742 LeftLane
131694648976365193_camera -42.7636 LeftLane
131694648977235243_camera -30.79215 LeftLane
131694648978115294_camera -19.00404 LeftLane
131694648978985343_camera -7.148249 LeftLane
131694648979845393_camera 0 LeftLane
131694648980725443_camera 0 LeftLane
131694648981595493_camera 0 LeftLane
131694648982465542_camera 0 LeftLane
131694648983325592_camera 0 LeftLane
131694648984195641_camera 0 LeftLane
131694648985065691_camera 0 LeftLane
131694648985935741_camera 0 LeftLane
131694648986805791_camera 0 LeftLane
131694648987675840_camera 0 LeftLane
131694648988535890_camera 0 LeftLane
131694648989585950_camera 0 LeftLane
131694648990445999_camera 0 LeftLane
131694648991316049_camera 0 LeftLane
131694648992186098_camera 0 LeftLane
131694648993416169_camera 0 LeftLane
131694648994296219_camera -11.79388 LeftLane
131694648995166269_camera -23.54148 LeftLane
131694648996046319_camera -11.65178 LeftLane
131694648996916369_camera 0 LeftLane
131694648997776418_camera 0 LeftLane
131694648998646468_camera 0 LeftLane
131694648999506517_camera 0 LeftLane
131694649001016603_camera 0 LeftLane
131694649001876653_camera 0 LeftLane
131694649002776704_camera -2.236341 LeftLane
131694649003636753_camera -13.97591 LeftLane
131694649004506803_camera -25.72811 LeftLane
131694649005366852_camera -19.44156 LeftLane
131694649006226901_camera -7.771383 LeftLane
131694649007096951_camera 0 LeftLane
131694649007987002_camera 0 LeftLane
131694649008857052_camera 0 LeftLane
131694649009727102_camera 0 LeftLane
131694649010597151_camera 0 LeftLane
131694649012227245_camera -22.16361 LeftLane
131694649013097294_camera -29.30077 LeftLane
131694649013957344_camera -17.52589 LeftLane
131694649014807392_camera -5.92748 LeftLane
131694649015677442_camera 0 LeftLane
131694649016547492_camera 0 LeftLane
131694649017427542_camera 0 LeftLane
131694649018317593_camera -12.11931 LeftLane
131694649019187643_camera -23.95814 LeftLane
131694649020077694_camera -22.22413 LeftLane
